sentence_id	token_id	token	surprisal
48	7	that	2.5021800994873047
48	8	his	2.668090581893921
48	9	assistant	8.117178916931152
48	10	cut	9.319023132324219
48	11	the	1.6778290271759033
48	12	chef	7.418208122253418
48	13	by	6.8538055419921875
48	14	accident	3.634338855743408
48	15	surprised	7.985158920288086
48	16	yesterday	13.411565780639648
48	17	evening	7.148176193237305
49	1	The	3.2781007289886475
49	2	fact	7.122616767883301
49	3	that	0.21758979558944702
49	4	the	1.9361287355422974
49	5	journalist	9.713513374328613
49	6	disclosed	9.273756980895996
49	7	who	7.45452356338501
49	8	the	2.6533148288726807
49	9	mayor	7.697166919708252
49	10	talked	7.388118743896484
49	11	with	2.772087574005127
49	12	his	8.542399406433105
49	13	rival	6.651698112487793
49	14	last	5.826901435852051
49	15	night	2.2119083404541016
49	16	shocked	8.098989486694336
49	17	the	1.720569372177124
49	18	donors	8.907292366027832
49	19	when	6.482724189758301
49	20	they	1.3993122577667236
49	21	found	4.030139923095703
49	22	out	0.11412760615348816
50	1	The	3.2781007289886475
50	2	fact	7.122616767883301
50	3	that	0.21758979558944702
50	4	the	1.9361287355422974
50	5	journalist	9.713513374328613
50	6	disclosed	9.273756980895996
50	7	that	1.8754218816757202
50	8	the	1.9126983880996704
50	9	mayor	7.497933387756348
50	10	talked	7.1113128662109375
50	11	with	2.9389946460723877
50	12	his	3.42867112159729
50	13	rival	6.278791427612305
50	14	last	5.434390068054199
50	15	night	2.534891128540039
50	16	shocked	8.334466934204102
50	17	the	1.7638404369354248
50	18	donors	8.919649124145508
50	19	when	6.388942241668701
50	20	they	1.5474576950073242
50	21	found	4.298331260681152
50	22	out	0.09748265147209167
51	1	The	3.2781007289886475
51	2	fact	7.122616767883301
51	3	that	0.21758979558944702
51	4	the	1.9361287355422974
51	5	journalist	9.713513374328613
51	6	disclosed	9.273756980895996
51	7	who	7.45452356338501
51	8	the	2.6533148288726807
51	9	mayor	7.697166919708252
51	10	talked	7.388118743896484
51	11	with	2.772087574005127
51	12	last	4.402949333190918
51	13	night	2.132615566253662
51	14	shocked	8.485372543334961
51	15	the	1.9515961408615112
51	16	donors	8.890843391418457
51	17	when	6.529928207397461
51	18	they	1.3568631410598755
51	19	found	4.062917709350586
51	20	out	0.10972987115383148
52	1	The	3.2781007289886475
52	2	fact	7.122616767883301
52	3	that	0.21758979558944702
52	4	the	1.9361287355422974
52	5	journalist	9.713513374328613
52	6	disclosed	9.273756980895996
52	7	that	1.8754218816757202
52	8	the	1.9126983880996704
52	9	mayor	7.497933387756348
52	10	talked	7.1113128662109375
52	11	with	2.9389946460723877
52	12	last	9.535604476928711
52	13	night	2.4918406009674072
52	14	shocked	13.947422981262207
52	15	the	1.938623309135437
52	16	donors	8.640851020812988
52	17	when	6.255838871002197
52	18	they	1.7013789415359497
52	19	found	4.419004440307617
52	20	out	0.09784019738435745
53	1	The	3.2781007289886475
53	2	fact	7.122616767883301
53	3	that	0.21758979558944702
53	4	the	1.9361287355422974
53	5	journalist	9.713513374328613
53	6	disclosed	9.273756980895996
53	7	who	7.45452356338501
53	8	the	2.6533148288726807
53	9	mayor	7.697166919708252
53	10	talked	7.388118743896484
53	11	with	2.772087574005127
53	12	his	8.542399406433105
53	13	rival	6.651698112487793
53	14	last	5.826901435852051
53	15	night	2.2119083404541016
53	16	shocked	8.098989486694336
53	17	when	9.876026153564453
53	18	they	3.955336809158325
53	19	found	4.280585289001465
53	20	out	0.1024930328130722
54	1	The	3.2781007289886475
54	2	fact	7.122616767883301
54	3	that	0.21758979558944702
54	4	the	1.9361287355422974
54	5	journalist	9.713513374328613
54	6	disclosed	9.273756980895996
54	7	that	1.8754218816757202
54	8	the	1.9126983880996704
54	9	mayor	7.497933387756348
54	10	talked	7.1113128662109375
54	11	with	2.9389946460723877
54	12	his	3.42867112159729
54	13	rival	6.278791427612305
54	14	last	5.434390068054199
54	15	night	2.534891128540039
54	16	shocked	8.334466934204102
54	17	when	10.131028175354004
54	18	they	4.023753643035889
54	19	found	4.919933319091797
54	20	out	0.07908956706523895
55	1	The	3.2781007289886475
55	2	fact	7.122616767883301
55	3	that	0.21758979558944702
55	4	the	1.9361287355422974
55	5	assistant	10.7638521194458
55	6	signaled	13.297053337097168
55	7	who	8.504230499267578
55	8	the	2.7812271118164062
55	9	police	6.372678279876709
55	10	observed	10.365745544433594
55	11	the	5.262397766113281
55	12	activist	9.831219673156738
55	13	through	7.592982769012451
55	14	a	2.3649535179138184
55	15	telescope	5.895586967468262
55	16	confused	9.992218971252441
55	17	the	1.3805996179580688
55	18	inspectors	10.20903491973877
55	19	last	8.576720237731934
55	20	month	2.1996078491210938
56	1	The	3.2781007289886475
56	2	fact	7.122616767883301
56	3	that	0.21758979558944702
56	4	the	1.9361287355422974
56	5	assistant	10.7638521194458
56	6	signaled	13.297053337097168
56	7	that	1.8462406396865845
56	8	the	2.3228187561035156
56	9	police	5.431150436401367
56	10	observed	9.695378303527832
56	11	the	1.4702215194702148
56	12	activist	8.908732414245605
56	13	through	6.609923362731934
56	14	a	1.594756841659546
56	15	telescope	5.2875823974609375
56	16	confused	10.253064155578613
56	17	the	1.2302324771881104
56	18	inspectors	10.009523391723633
56	19	last	9.468465805053711
56	20	month	2.2781951427459717
57	1	The	3.2781007289886475
57	2	fact	7.122616767883301
57	3	that	0.21758979558944702
57	4	the	1.9361287355422974
57	5	assistant	10.7638521194458
57	6	signaled	13.297053337097168
57	7	who	8.504230499267578
57	8	the	2.7812271118164062
57	9	police	6.372678279876709
57	10	observed	10.365745544433594
57	11	through	6.385566711425781
57	12	a	2.3038101196289062
57	13	telescope	5.631042957305908
57	14	confused	11.029845237731934
57	15	the	1.3731818199157715
57	16	inspectors	8.540088653564453
57	17	last	8.557560920715332
57	18	month	2.3728909492492676
58	1	The	3.2781007289886475
58	2	fact	7.122616767883301
58	3	that	0.21758979558944702
58	4	the	1.9361287355422974
58	5	assistant	10.7638521194458
58	6	signaled	13.297053337097168
58	7	that	1.8462406396865845
58	8	the	2.3228187561035156
58	9	police	5.431150436401367
58	10	observed	9.695378303527832
58	11	through	7.859610557556152
58	12	a	2.2539896965026855
58	13	telescope	4.587477684020996
58	14	confused	13.288572311401367
58	15	the	1.2737725973129272
58	16	inspectors	8.246816635131836
58	17	last	9.348968505859375
58	18	month	2.5384669303894043
59	1	The	3.2781007289886475
59	2	fact	7.122616767883301
59	3	that	0.21758979558944702
59	4	the	1.9361287355422974
59	5	assistant	10.7638521194458
59	6	signaled	13.297053337097168
59	7	who	8.504230499267578
59	8	the	2.7812271118164062
59	9	police	6.372678279876709
59	10	observed	10.365745544433594
59	11	the	5.262397766113281
59	12	activist	9.831219673156738
59	13	through	7.592982769012451
59	14	a	2.3649535179138184
59	15	telescope	5.895586967468262
59	16	confused	9.992218971252441
59	17	last	10.177848815917969
59	18	month	2.723689556121826
60	1	The	3.2781007289886475
60	2	fact	7.122616767883301
60	3	that	0.21758979558944702
60	4	the	1.9361287355422974
60	5	assistant	10.7638521194458
60	6	signaled	13.297053337097168
60	7	that	1.8462406396865845
60	8	the	2.3228187561035156
60	9	police	5.431150436401367
60	10	observed	9.695378303527832
60	11	the	1.4702215194702148
60	12	activist	8.908732414245605
60	13	through	6.609923362731934
60	14	a	1.594756841659546
60	15	telescope	5.2875823974609375
60	16	confused	10.253064155578613
60	17	last	10.839302062988281
60	18	month	2.8579230308532715
61	1	The	3.2781007289886475
61	2	fact	7.122616767883301
61	3	that	0.21758979558944702
61	4	the	1.9361287355422974
61	5	guard	10.10887622833252
61	6	knew	7.4901227951049805
61	7	who	4.449056625366211
61	8	the	2.221381187438965
61	9	man	2.7694406509399414
61	10	shot	8.583159446716309
61	11	the	4.998922348022461
61	12	senator	7.228133201599121
61	13	last	5.576842308044434
61	14	week	1.8994510173797607
61	15	worried	9.978033065795898
61	16	the	2.460249900817871
61	17	spy	8.589034080505371
61	18	when	5.79160213470459
61	19	he	0.37917789816856384
61	20	found	4.653104782104492
61	21	out	0.2772297263145447
62	1	The	3.2781007289886475
62	2	fact	7.122616767883301
62	3	that	0.21758979558944702
62	4	the	1.9361287355422974
62	5	guard	10.10887622833252
62	6	knew	7.4901227951049805
62	7	that	2.2139413356781006
62	8	the	2.0328872203826904
62	9	man	3.893763303756714
62	10	shot	6.82059383392334
62	11	the	2.8657491207122803
62	12	senator	7.5271148681640625
62	13	last	6.021326065063477
62	14	week	1.6711974143981934
62	15	worried	10.019593238830566
62	16	the	2.236480712890625
62	17	spy	8.589845657348633
62	18	when	6.163193702697754
62	19	he	0.4213898777961731
62	20	found	4.762989044189453
62	21	out	0.2175624519586563
63	1	The	3.2781007289886475
63	2	fact	7.122616767883301
63	3	that	0.21758979558944702
63	4	the	1.9361287355422974
63	5	guard	10.10887622833252
63	6	knew	7.4901227951049805
63	7	who	4.449056625366211
63	8	the	2.221381187438965
63	9	man	2.7694406509399414
63	10	shot	8.583159446716309
63	11	last	6.079084396362305
63	12	week	1.6279813051223755
63	13	worried	11.845329284667969
63	14	the	2.458378791809082
63	15	spy	10.094644546508789
63	16	when	5.363725662231445
63	17	he	0.3540462851524353
63	18	found	4.474475860595703
63	19	out	0.3878229558467865
64	1	The	3.2781007289886475
64	2	fact	7.122616767883301
64	3	that	0.21758979558944702
64	4	the	1.9361287355422974
64	5	guard	10.10887622833252
64	6	knew	7.4901227951049805
64	7	that	2.2139413356781006
64	8	the	2.0328872203826904
64	9	man	3.893763303756714
64	10	shot	6.82059383392334
64	11	last	7.187267303466797
64	12	week	1.4456501007080078
64	13	worried	11.383420944213867
64	14	the	2.218463897705078
64	15	spy	9.941349029541016
64	16	when	5.824141025543213
64	17	he	0.37829771637916565
64	18	found	4.644687652587891
64	19	out	0.3331115245819092
65	1	The	3.2781007289886475
65	2	fact	7.122616767883301
65	3	that	0.21758979558944702
65	4	the	1.9361287355422974
65	5	guard	10.10887622833252
65	6	knew	7.4901227951049805
65	7	who	4.449056625366211
65	8	the	2.221381187438965
65	9	man	2.7694406509399414
65	10	shot	8.583159446716309
65	11	the	4.998922348022461
65	12	senator	7.228133201599121
65	13	last	5.576842308044434
65	14	week	1.8994510173797607
65	15	worried	9.978033065795898
65	16	when	10.672049522399902
65	17	he	0.9407263994216919
65	18	found	5.129457950592041
65	19	out	0.1823560744524002
66	1	The	3.2781007289886475
66	2	fact	7.122616767883301
66	3	that	0.21758979558944702
66	4	the	1.9361287355422974
66	5	guard	10.10887622833252
66	6	knew	7.4901227951049805
66	7	that	2.2139413356781006
66	8	the	2.0328872203826904
66	9	man	3.893763303756714
66	10	shot	6.82059383392334
66	11	the	2.8657491207122803
66	12	senator	7.5271148681640625
66	13	last	6.021326065063477
66	14	week	1.6711974143981934
66	15	worried	10.019593238830566
66	16	when	10.524681091308594
66	17	he	0.8452830910682678
66	18	found	4.867148399353027
66	19	out	0.1396188586950302
67	1	The	3.2781007289886475
67	2	fact	7.122616767883301
67	3	that	0.21758979558944702
67	4	the	1.9361287355422974
67	5	reporter	9.623547554016113
67	6	said	4.252717971801758
67	7	who	8.069585800170898
67	8	the	2.976679801940918
67	9	witness	6.802185535430908
67	10	identified	6.505922794342041
67	11	the	6.090421676635742
67	12	suspect	2.8656558990478516
67	13	during	6.740452766418457
67	14	the	0.7812720537185669
67	15	trial	5.351870059967041
67	16	worried	10.78093433380127
67	17	the	2.3935508728027344
67	18	official	7.799861907958984
67	19	overseeing	8.170424461364746
67	20	the	0.16172495484352112
67	21	case	1.328334093093872
68	1	The	3.2781007289886475
68	2	fact	7.122616767883301
68	3	that	0.21758979558944702
68	4	the	1.9361287355422974
68	5	reporter	9.623547554016113
68	6	said	4.252717971801758
68	7	that	1.865675449371338
68	8	the	2.116377353668213
68	9	witness	7.92363166809082
68	10	identified	6.709206581115723
68	11	during	8.498784065246582
68	12	the	0.90781569480896
68	13	trial	3.909170150756836
68	14	worried	12.499279975891113
68	15	the	2.390651226043701
68	16	official	7.568387508392334
68	17	overseeing	8.525322914123535
68	18	the	0.22181840240955353
68	19	case	1.667189121246338
69	1	The	3.2781007289886475
69	2	fact	7.122616767883301
69	3	that	0.21758979558944702
69	4	the	1.9361287355422974
69	5	reporter	9.623547554016113
69	6	said	4.252717971801758
69	7	who	8.069585800170898
69	8	the	2.976679801940918
69	9	witness	6.802185535430908
69	10	identified	6.505922794342041
69	11	during	6.844472885131836
69	12	the	0.6088033318519592
69	13	trial	4.324709415435791
69	14	worried	11.016012191772461
69	15	the	2.501121759414673
69	16	official	7.833498477935791
69	17	overseeing	8.41215705871582
69	18	the	0.2240431308746338
69	19	case	1.5180152654647827
70	1	The	3.2781007289886475
70	2	fact	7.122616767883301
70	3	that	0.21758979558944702
70	4	the	1.9361287355422974
70	5	reporter	9.623547554016113
70	6	said	4.252717971801758
70	7	that	1.865675449371338
70	8	the	2.116377353668213
70	9	witness	7.92363166809082
70	10	identified	6.709206581115723
70	11	the	1.8356903791427612
70	12	suspect	2.6629860401153564
70	13	during	5.95963191986084
70	14	the	1.1605796813964844
70	15	trial	5.022332191467285
70	16	worried	11.136148452758789
70	17	the	2.0656521320343018
70	18	official	7.579571723937988
70	19	overseeing	7.970778465270996
70	20	the	0.14435511827468872
70	21	case	1.3933292627334595
71	1	The	3.2781007289886475
71	2	fact	7.122616767883301
71	3	that	0.21758979558944702
71	4	the	1.9361287355422974
71	5	reporter	9.623547554016113
71	6	said	4.252717971801758
71	7	who	8.069585800170898
71	8	the	2.976679801940918
71	9	witness	6.802185535430908
71	10	identified	6.505922794342041
71	11	the	6.090421676635742
71	12	suspect	2.8656558990478516
71	13	during	6.740452766418457
71	14	the	0.7812720537185669
71	15	trial	5.351870059967041
71	16	worried	10.78093433380127
71	17	overseeing	17.719371795654297
71	18	the	1.054352045059204
71	19	case	2.695406913757324
72	1	The	3.2781007289886475
72	2	fact	7.122616767883301
72	3	that	0.21758979558944702
72	4	the	1.9361287355422974
72	5	reporter	9.623547554016113
72	6	said	4.252717971801758
72	7	that	1.865675449371338
72	8	the	2.116377353668213
72	9	witness	7.92363166809082
72	10	identified	6.709206581115723
72	11	the	1.8356903791427612
72	12	suspect	2.6629860401153564
72	13	during	5.95963191986084
72	14	the	1.1605796813964844
72	15	trial	5.022332191467285
72	16	worried	11.136148452758789
72	17	overseeing	17.8918399810791
72	18	the	1.1049914360046387
72	19	case	2.8627123832702637
73	1	The	3.2781007289886475
73	2	fact	7.122616767883301
73	3	that	0.21758979558944702
73	4	the	1.9361287355422974
73	5	newspaper	8.759488105773926
73	6	stated	7.972506523132324
73	7	who	8.983428001403809
73	8	the	2.5609710216522217
73	9	congressman	8.213664054870605
73	10	bribed	11.793593406677246
73	11	the	4.626547336578369
73	12	commissioner	9.111592292785645
73	13	two	9.559065818786621
73	14	years	0.9761204719543457
73	15	ago	0.11264598369598389
73	16	surprised	8.373334884643555
73	17	his	5.752753257751465
73	18	daughter	5.494527816772461
73	19	when	5.721224308013916
73	20	it	3.4649953842163086
73	21	was	0.7847800850868225
73	22	published	2.6608479022979736
74	1	The	3.2781007289886475
74	2	fact	7.122616767883301
74	3	that	0.21758979558944702
74	4	the	1.9361287355422974
74	5	newspaper	8.759488105773926
74	6	stated	7.972506523132324
74	7	that	0.7967748045921326
74	8	the	1.6761448383331299
74	9	congressman	8.205354690551758
74	10	bribed	12.514623641967773
74	11	the	1.854851484298706
74	12	commissioner	7.782973289489746
74	13	two	8.351798057556152
74	14	years	1.2599960565567017
74	15	ago	0.1592039167881012
74	16	surprised	8.79171371459961
74	17	his	5.298475742340088
74	18	daughter	5.487627029418945
74	19	when	5.638133525848389
74	20	it	3.465477705001831
74	21	was	0.639415979385376
74	22	published	2.999993085861206
75	1	The	3.2781007289886475
75	2	fact	7.122616767883301
75	3	that	0.21758979558944702
75	4	the	1.9361287355422974
75	5	newspaper	8.759488105773926
75	6	stated	7.972506523132324
75	7	who	8.983428001403809
75	8	the	2.5609710216522217
75	9	congressman	8.213664054870605
75	10	bribed	11.793593406677246
75	11	two	9.272085189819336
75	12	years	2.4268972873687744
75	13	ago	0.1519061028957367
75	14	surprised	9.039236068725586
75	15	his	5.929266452789307
75	16	daughter	5.769961833953857
75	17	when	5.450596332550049
75	18	it	3.2583250999450684
75	19	was	0.9509057998657227
75	20	published	2.291574478149414
76	1	The	3.2781007289886475
76	2	fact	7.122616767883301
76	3	that	0.21758979558944702
76	4	the	1.9361287355422974
76	5	newspaper	8.759488105773926
76	6	stated	7.972506523132324
76	7	that	0.7967748045921326
76	8	the	1.6761448383331299
76	9	congressman	8.205354690551758
76	10	bribed	12.514623641967773
76	11	two	4.529343605041504
76	12	years	8.160493850708008
76	13	ago	0.2853647470474243
76	14	surprised	10.715315818786621
76	15	his	5.142090320587158
76	16	daughter	5.83510684967041
76	17	when	5.096984386444092
76	18	it	3.306441307067871
76	19	was	0.8162323236465454
76	20	published	2.446481943130493
77	1	The	3.2781007289886475
77	2	fact	7.122616767883301
77	3	that	0.21758979558944702
77	4	the	1.9361287355422974
77	5	newspaper	8.759488105773926
77	6	stated	7.972506523132324
77	7	who	8.983428001403809
77	8	the	2.5609710216522217
77	9	congressman	8.213664054870605
77	10	bribed	11.793593406677246
77	11	the	4.626547336578369
77	12	commissioner	9.111592292785645
77	13	two	9.559065818786621
77	14	years	0.9761204719543457
77	15	ago	0.11264598369598389
77	16	surprised	8.373334884643555
77	17	when	8.90842342376709
77	18	it	2.1615281105041504
77	19	was	0.6082973480224609
77	20	published	3.063873767852783
78	1	The	3.2781007289886475
78	2	fact	7.122616767883301
78	3	that	0.21758979558944702
78	4	the	1.9361287355422974
78	5	newspaper	8.759488105773926
78	6	stated	7.972506523132324
78	7	that	0.7967748045921326
78	8	the	1.6761448383331299
78	9	congressman	8.205354690551758
78	10	bribed	12.514623641967773
78	11	the	1.854851484298706
78	12	commissioner	7.782973289489746
78	13	two	8.351798057556152
78	14	years	1.2599960565567017
78	15	ago	0.1592039167881012
78	16	surprised	8.79171371459961
78	17	when	8.64521598815918
78	18	it	2.1818642616271973
78	19	was	0.5034953951835632
78	20	published	3.6534223556518555
79	1	The	3.2781007289886475
79	2	fact	7.122616767883301
79	3	that	0.21758979558944702
79	4	the	1.9361287355422974
79	5	article	7.914120674133301
79	6	stated	6.166211128234863
79	7	who	8.674654006958008
79	8	the	2.3651509284973145
79	9	author	2.778609037399292
79	10	liked	9.361106872558594
79	11	the	3.259573459625244
79	12	film	9.885284423828125
79	13	director	6.048585891723633
79	14	in	4.049344062805176
79	15	his	3.8262455463409424
79	16	youth	7.401161193847656
79	17	delighted	10.87325668334961
79	18	the	2.872884750366211
79	19	literary	5.980490684509277
79	20	critics	3.211191177368164
79	21	last	9.81031608581543
79	22	year	0.8380072712898254
80	1	The	3.2781007289886475
80	2	fact	7.122616767883301
80	3	that	0.21758979558944702
80	4	the	1.9361287355422974
80	5	article	7.914120674133301
80	6	stated	6.166211128234863
80	7	that	0.5749452114105225
80	8	the	1.7534836530685425
80	9	author	6.008299827575684
80	10	liked	8.676973342895508
80	11	the	1.6614291667938232
80	12	film	5.2335920333862305
80	13	director	8.493551254272461
80	14	in	4.849897384643555
80	15	his	3.6192359924316406
80	16	youth	5.803470134735107
80	17	delighted	10.521963119506836
80	18	the	2.8745129108428955
80	19	literary	5.667732238769531
80	20	critics	3.0834131240844727
80	21	last	10.389873504638672
80	22	year	0.8608623147010803
81	1	The	3.2781007289886475
81	2	fact	7.122616767883301
81	3	that	0.21758979558944702
81	4	the	1.9361287355422974
81	5	article	7.914120674133301
81	6	stated	6.166211128234863
81	7	who	8.674654006958008
81	8	the	2.3651509284973145
81	9	author	2.778609037399292
81	10	liked	9.361106872558594
81	11	in	3.9565186500549316
81	12	his	3.1590986251831055
81	13	youth	7.86385440826416
81	14	delighted	11.572173118591309
81	15	the	3.2578060626983643
81	16	literary	6.518746376037598
81	17	critics	3.4500317573547363
81	18	last	9.965438842773438
81	19	year	0.8851602673530579
82	1	The	3.2781007289886475
82	2	fact	7.122616767883301
82	3	that	0.21758979558944702
82	4	the	1.9361287355422974
82	5	article	7.914120674133301
82	6	stated	6.166211128234863
82	7	that	0.5749452114105225
82	8	the	1.7534836530685425
82	9	author	6.008299827575684
82	10	liked	8.676973342895508
82	11	in	7.032187461853027
82	12	his	3.3406052589416504
82	13	youth	7.058982849121094
82	14	delighted	12.912814140319824
82	15	the	3.119771957397461
82	16	literary	6.575570106506348
82	17	critics	3.1630640029907227
82	18	last	10.664884567260742
82	19	year	0.8683997988700867
83	1	The	3.2781007289886475
83	2	fact	7.122616767883301
83	3	that	0.21758979558944702
83	4	the	1.9361287355422974
83	5	article	7.914120674133301
83	6	stated	6.166211128234863
83	7	who	8.674654006958008
83	8	the	2.3651509284973145
83	9	author	2.778609037399292
83	10	liked	9.361106872558594
83	11	the	3.259573459625244
83	12	film	9.885284423828125
83	13	director	6.048585891723633
83	14	in	4.049344062805176
83	15	his	3.8262455463409424
83	16	youth	7.401161193847656
83	17	delighted	10.87325668334961
83	18	last	11.700323104858398
83	19	year	1.506547451019287
84	1	The	3.2781007289886475
84	2	fact	7.122616767883301
84	3	that	0.21758979558944702
84	4	the	1.9361287355422974
84	5	article	7.914120674133301
84	6	stated	6.166211128234863
84	7	that	0.5749452114105225
84	8	the	1.7534836530685425
84	9	author	6.008299827575684
84	10	liked	8.676973342895508
84	11	the	1.6614291667938232
84	12	film	5.2335920333862305
84	13	director	8.493551254272461
84	14	in	4.849897384643555
84	15	his	3.6192359924316406
84	16	youth	5.803470134735107
84	17	delighted	10.521963119506836
84	18	last	12.30800724029541
84	19	year	1.6404013633728027
85	1	The	3.2781007289886475
85	2	fact	7.122616767883301
85	3	that	0.21758979558944702
85	4	the	1.9361287355422974
85	5	banker	10.934063911437988
85	6	found	6.8098249435424805
85	7	out	3.233767032623291
85	8	who	5.588714599609375
85	9	the	2.5427234172821045
85	10	senator	6.6355180740356445
85	11	will	6.1443047523498535
85	12	nominate	5.82523775100708
85	13	his	6.33360481262207
85	14	son	4.858552932739258
85	15	tomorrow	9.819124221801758
85	16	surprised	7.691415786743164
85	17	the	2.88295841217041
85	18	stock	7.992571830749512
85	19	trader	4.849915504455566
85	20	when	4.922726631164551
85	21	he	0.39813530445098877
85	22	found	4.577080726623535
85	23	out	0.05513413995504379
85	24	about	2.731384038925171
85	25	it	1.973563313484192
86	1	The	3.2781007289886475
86	2	fact	7.122616767883301
86	3	that	0.21758979558944702
86	4	the	1.9361287355422974
86	5	banker	10.934063911437988
86	6	found	6.8098249435424805
86	7	out	3.233767032623291
86	8	that	1.9284818172454834
86	9	the	1.8875162601470947
86	10	senator	6.868717670440674
86	11	will	5.47263240814209
86	12	nominate	7.314107418060303
86	13	his	3.0312118530273438
86	14	son	3.2184152603149414
86	15	tomorrow	9.994734764099121
86	16	surprised	8.02995491027832
86	17	the	2.8957409858703613
86	18	stock	7.802410125732422
86	19	trader	4.742556095123291
86	20	when	5.094335556030273
86	21	he	0.39727985858917236
86	22	found	4.99736213684082
86	23	out	0.035019826143980026
86	24	about	1.9916834831237793
86	25	it	1.546514868736267
87	1	The	3.2781007289886475
87	2	fact	7.122616767883301
87	3	that	0.21758979558944702
87	4	the	1.9361287355422974
87	5	banker	10.934063911437988
87	6	found	6.8098249435424805
87	7	out	3.233767032623291
87	8	who	5.588714599609375
87	9	the	2.5427234172821045
87	10	senator	6.6355180740356445
87	11	will	6.1443047523498535
87	12	nominate	5.82523775100708
87	13	tomorrow	7.859102249145508
87	14	surprised	8.239311218261719
87	15	the	3.120164632797241
87	16	stock	8.01440715789795
87	17	trader	4.8080573081970215
87	18	when	5.217964172363281
87	19	he	0.34032928943634033
87	20	found	4.306088924407959
87	21	out	0.06482250988483429
87	22	about	2.795379877090454
87	23	it	2.03792142868042
88	1	The	3.2781007289886475
88	2	fact	7.122616767883301
88	3	that	0.21758979558944702
88	4	the	1.9361287355422974
88	5	banker	10.934063911437988
88	6	found	6.8098249435424805
88	7	out	3.233767032623291
88	8	that	1.9284818172454834
88	9	the	1.8875162601470947
88	10	senator	6.868717670440674
88	11	will	5.47263240814209
88	12	nominate	7.314107418060303
88	13	tomorrow	10.682777404785156
88	14	surprised	10.29430866241455
88	15	the	3.1077587604522705
88	16	stock	7.693239688873291
88	17	trader	4.5173659324646
88	18	when	5.339349746704102
88	19	he	0.3368737995624542
88	20	found	4.7006611824035645
88	21	out	0.039325207471847534
88	22	about	2.01023006439209
88	23	it	1.5277183055877686
89	1	The	3.2781007289886475
89	2	fact	7.122616767883301
89	3	that	0.21758979558944702
89	4	the	1.9361287355422974
89	5	banker	10.934063911437988
89	6	found	6.8098249435424805
89	7	out	3.233767032623291
89	8	who	5.588714599609375
89	9	the	2.5427234172821045
89	10	senator	6.6355180740356445
89	11	will	6.1443047523498535
89	12	nominate	5.82523775100708
89	13	his	6.33360481262207
89	14	son	4.858552932739258
89	15	tomorrow	9.819124221801758
89	16	surprised	7.691415786743164
89	17	when	9.980134010314941
89	18	he	1.0933095216751099
89	19	found	3.9044294357299805
89	20	out	0.06804722547531128
89	21	about	2.832374095916748
89	22	it	2.1559953689575195
90	1	The	3.2781007289886475
90	2	fact	7.122616767883301
90	3	that	0.21758979558944702
90	4	the	1.9361287355422974
90	5	banker	10.934063911437988
90	6	found	6.8098249435424805
90	7	out	3.233767032623291
90	8	that	1.9284818172454834
90	9	the	1.8875162601470947
90	10	senator	6.868717670440674
90	11	will	5.47263240814209
90	12	nominate	7.314107418060303
90	13	his	3.0312118530273438
90	14	son	3.2184152603149414
90	15	tomorrow	9.994734764099121
90	16	surprised	8.02995491027832
90	17	when	10.15935230255127
90	18	he	1.0125446319580078
90	19	found	4.216482162475586
90	20	out	0.04489723592996597
90	21	about	2.1664438247680664
90	22	it	1.6528085470199585
91	1	The	3.2781007289886475
91	2	fact	7.122616767883301
91	3	that	0.21758979558944702
91	4	the	1.9361287355422974
91	5	social	7.913815498352051
91	6	worker	5.982184886932373
91	7	forgot	10.186713218688965
91	8	who	6.577709197998047
91	9	her	3.6098618507385254
91	10	client	2.702298641204834
91	11	does	10.52434253692627
91	12	not	0.9984415769577026
91	13	like	4.655101299285889
91	14	her	7.842872619628906
91	15	father	7.563708305358887
91	16	with	6.010382175445557
91	17	great	5.764875888824463
91	18	passion	5.332573413848877
91	19	delighted	10.684928894042969
91	20	her	1.7556027173995972
91	21	friends	5.171036720275879
91	22	last	8.204078674316406
91	23	week	1.4620561599731445
92	1	The	3.2781007289886475
92	2	fact	7.122616767883301
92	3	that	0.21758979558944702
92	4	the	1.9361287355422974
92	5	social	7.913815498352051
92	6	worker	5.982184886932373
92	7	forgot	10.186713218688965
92	8	that	3.514179229736328
92	9	her	2.6229188442230225
92	10	client	4.428274154663086
92	11	does	6.772462368011475
92	12	not	0.27238547801971436
92	13	like	4.656176567077637
92	14	her	2.424734592437744
92	15	father	5.967364311218262
92	16	with	6.918664455413818
92	17	great	5.098024368286133
92	18	passion	2.9934630393981934
92	19	delighted	11.183335304260254
92	20	her	1.2030647993087769
92	21	friends	5.615058898925781
92	22	last	8.565022468566895
92	23	week	1.5476988554000854
93	1	The	3.2781007289886475
93	2	fact	7.122616767883301
93	3	that	0.21758979558944702
93	4	the	1.9361287355422974
93	5	social	7.913815498352051
93	6	worker	5.982184886932373
93	7	forgot	10.186713218688965
93	8	who	6.577709197998047
93	9	her	3.6098618507385254
93	10	client	2.702298641204834
93	11	does	10.52434253692627
93	12	not	0.9984415769577026
93	13	like	4.655101299285889
93	14	with	6.441070556640625
93	15	great	7.518468379974365
93	16	passion	4.986759185791016
93	17	delighted	11.354935646057129
93	18	her	1.8394731283187866
93	19	friends	4.87313175201416
93	20	last	7.928479194641113
93	21	week	1.4219961166381836
94	1	The	3.2781007289886475
94	2	fact	7.122616767883301
